Date,Open,High,Low,Close,Volume
6/3/2014,628.46,638.74,628.25,637.54,10461660
6/4/2014,637.44,647.89,636.11,644.82,11982292
6/5/2014,646.2,649.3699,642.61,647.35,10850163
6/6/2014,649.9,651.26,644.47,645.57,12518493
6/9/2014,92.7,93.88,91.75,93.7,75435857
6/10/2014,94.73,95.05,93.57,94.25,62777132
6/11/2014,94.13,94.76,93.47,93.86,45698735
6/12/2014,94.04,94.12,91.9,92.29,54748851
6/13/2014,92.2,92.44,90.88,91.28,54525280
6/16/2014,91.51,92.75,91.45,92.2,35689508
6/17/2014,92.31,92.7,91.8,92.08,29726347
6/18/2014,92.27,92.29,91.35,92.18,33514108
6/19/2014,92.29,92.3,91.3389,91.86,35527686
6/20/2014,91.85,92.55,90.9,90.91,100910666
6/23/2014,91.32,91.62,90.6,90.83,43696091
6/24/2014,90.75,91.74,90.19,90.28,39093494
6/25/2014,90.21,90.7,89.65,90.36,36868551
6/26/2014,90.37,91.05,89.8,90.9,32629569
6/27/2014,90.82,92,90.77,91.98,64086742
6/30/2014,92.1,93.725,92.09,92.93,49589028
7/1/2014,93.52,94.07,93.13,93.52,38408645
7/2/2014,93.865,94.06,93.09,93.48,28466171
7/3/2014,93.67,94.1,93.2,94.03,22891753
7/7/2014,94.14,95.99,94.1,95.968,56500877
7/8/2014,96.27,96.8,93.92,95.35,65926203
7/9/2014,95.44,95.95,94.76,95.39,36436440
7/10/2014,93.76,95.55,93.52,95.035,39685552
7/11/2014,95.36,95.89,94.8625,95.22,34040197
7/14/2014,95.86,96.89,95.65,96.45,42810155
7/15/2014,96.8,96.85,95.03,95.32,45737295
7/16/2014,96.97,97.1,94.74,94.78,53550921
7/17/2014,95.03,95.279,92.57,93.0899,57308043
7/18/2014,93.62,94.74,93.02,94.43,50037693
7/21/2014,94.99,95,93.72,93.939,39112803
7/22/2014,94.68,94.89,94.12,94.72,55192597
7/23/2014,95.42,97.88,95.17,97.19,93312937
7/24/2014,97.035,97.32,96.42,97.03,45728923
7/25/2014,96.85,97.84,96.64,97.671,43469179
7/28/2014,97.82,99.24,97.55,99.02,55317689
7/29/2014,99.33,99.44,98.25,98.38,43569095
7/30/2014,98.44,98.7,97.67,98.15,33010601
7/31/2014,97.16,97.45,95.33,95.6,57042647
8/1/2014,94.9,96.62,94.81,96.13,48519302
8/4/2014,96.37,96.58,95.17,95.59,39958144
8/5/2014,95.36,95.68,94.36,95.12,55933263
8/6/2014,94.75,95.48,94.71,94.96,38558342
8/7/2014,94.93,95.95,94.1,94.48,47341179
8/8/2014,94.26,94.82,93.28,94.74,41908482
8/11/2014,95.27,96.08,94.8355,95.99,36584846
8/12/2014,96.04,96.88,95.61,95.97,33796017
8/13/2014,96.15,97.24,96.04,97.24,31916489
8/14/2014,97.33,97.57,96.8,97.5,28113766
8/15/2014,97.9,98.19,96.86,97.98,48951390
8/18/2014,98.49,99.37,97.98,99.16,47688026
8/19/2014,99.41,100.68,99.32,100.53,69585870
8/20/2014,100.44,101.09,99.95,100.57,52699392
8/21/2014,100.57,100.94,100.11,100.58,33478198
8/22/2014,100.29,101.47,100.19,101.32,44185408
8/25/2014,101.79,102.17,101.28,101.54,40270173
8/26/2014,101.42,101.5,100.86,100.889,33151995
8/27/2014,101.02,102.57,100.7,102.13,52371490
8/28/2014,101.59,102.78,101.56,102.25,68459801
8/29/2014,102.86,102.9,102.2,102.5,44596965
9/2/2014,103.06,103.74,102.72,103.3,53939562
9/3/2014,103.1,103.2,98.58,98.94,125420671
9/4/2014,98.85,100.09,97.79,98.12,85718291
9/5/2014,98.8,99.39,98.31,98.97,58457035
9/8/2014,99.3,99.31,98.05,98.36,46357588
9/9/2014,99.08,103.08,96.14,97.99,189848621
9/10/2014,98.01,101.11,97.76,101,100872003
9/11/2014,100.41,101.44,99.62,101.43,62399743
9/12/2014,101.21,102.19,101.08,101.66,64096956
9/15/2014,102.81,103.05,101.44,101.63,61316516
9/16/2014,99.8,101.26,98.89,100.86,66929925
9/17/2014,101.27,101.8,100.5922,101.58,60927308
9/18/2014,101.93,102.35,101.56,101.79,37299435
9/19/2014,102.29,102.35,100.88,100.96,70902676
9/22/2014,101.8,102.14,100.58,101.06,52788426
9/23/2014,100.6,102.94,100.54,102.64,63402196
9/24/2014,102.16,102.85,101.2,101.75,60172126
9/25/2014,100.51,100.71,97.72,97.87,100096409
9/26/2014,98.53,100.75,98.4,100.75,62386930
9/29/2014,98.65,100.435,98.63,100.11,49768269
9/30/2014,100.81,101.54,100.53,100.75,55266585
10/1/2014,100.59,100.69,98.7,99.18,51491286
10/2/2014,99.27,100.22,98.04,99.9,47757828
10/3/2014,99.44,100.21,99.04,99.62,43469585
10/6/2014,99.95,100.65,99.42,99.62,37051182
10/7/2014,99.43,100.12,98.73,98.75,42124183
10/8/2014,98.76,101.11,98.31,100.8,57405394
10/9/2014,101.54,102.38,100.61,101.02,77376525
10/10/2014,100.69,102.03,100.3,100.73,66331733
10/13/2014,101.33,101.78,99.81,99.81,53583368
10/14/2014,100.39,100.52,98.57,98.75,63898864
10/15/2014,97.97,99.15,95.18,97.54,100933600
10/16/2014,95.55,97.72,95.41,96.26,72179176
10/17/2014,97.5,99,96.81,97.67,68179943
10/20/2014,98.315,99.96,98.22,99.76,77642279
10/21/2014,103.02,103.02,101.27,102.47,94716935
10/22/2014,102.84,104.11,102.6,102.99,68263544
10/23/2014,104.08,105.051,103.63,104.83,71031118
10/24/2014,105.18,105.49,104.53,105.22,47054016
10/27/2014,104.85,105.48,104.7,105.11,34187701
10/28/2014,105.4,106.74,105.35,106.74,48061007
10/29/2014,106.65,107.37,106.36,107.34,52937879
10/30/2014,106.959,107.35,105.9,106.98,40654843
10/31/2014,108.01,108.04,107.21,108,44639285
11/3/2014,108.22,110.3,108.01,109.4,52282550
11/4/2014,109.36,109.49,107.72,108.6,41574365
11/5/2014,109.1,109.3,108.125,108.86,37441495
11/6/2014,108.6,108.79,107.8,108.7,34968657
11/7/2014,108.75,109.32,108.55,109.01,33691535
11/10/2014,109.02,109.33,108.67,108.83,27212100
11/11/2014,108.7,109.75,108.4,109.7,27442252
11/12/2014,109.38,111.43,109.37,111.25,47689731
11/13/2014,111.8,113.45,111.6,112.82,59522855
11/14/2014,113.15,114.19,113.05,114.18,44071595
11/17/2014,114.27,117.28,113.3,113.99,46746712
11/18/2014,113.94,115.69,113.89,115.47,44223978
11/19/2014,115.44,115.74,113.8,114.67,41884561
11/20/2014,114.91,116.86,114.85,116.31,43395537
11/21/2014,117.51,117.57,116.03,116.47,57179298
11/24/2014,116.85,118.77,116.62,118.625,47450824
11/25/2014,119.07,119.75,117.45,117.6,68840815
11/26/2014,117.94,119.1,117.83,119,40911886
11/28/2014,119.27,119.4,118.05,118.93,24814402
12/1/2014,118.81,119.25,111.27,115.07,83814837
12/2/2014,113.5,115.75,112.75,114.63,59348940
12/3/2014,115.75,116.35,115.11,115.93,43063475
12/4/2014,115.77,117.2,115.29,115.49,44546776
12/5/2014,115.99,116.08,114.64,115,38318895
12/8/2014,114.1,114.648,111.62,112.4,57664850
12/9/2014,110.19,114.3,109.35,114.12,60221996
12/10/2014,114.41,114.85,111.54,111.95,44565318
12/11/2014,112.26,113.8,111.34,111.62,41471578
12/12/2014,110.46,111.87,109.58,109.73,56028138
12/15/2014,110.7,111.6,106.35,108.225,67218482
12/16/2014,106.37,110.16,106.26,106.745,60791051
12/17/2014,107.12,109.84,106.82,109.41,53411773
12/18/2014,111.87,112.65,110.66,112.65,59006648
12/19/2014,112.26,113.24,111.66,111.78,88659197
12/22/2014,112.16,113.49,111.97,112.94,45167549
12/23/2014,113.23,113.33,112.46,112.54,26028419
12/24/2014,112.58,112.71,112.01,112.01,14479611
12/26/2014,112.1,114.52,112.01,113.99,33720951
12/29/2014,113.79,114.77,113.7,113.91,27599020
12/30/2014,113.64,113.92,112.11,112.52,30081477
12/31/2014,112.82,113.13,110.21,110.38,41403351
1/2/2015,111.39,111.44,107.35,109.33,53204828
1/5/2015,108.29,108.65,105.41,106.25,64289001
1/6/2015,106.54,107.43,104.63,106.26,65797116
1/7/2015,107.2,108.2,106.695,107.75,40106644
1/8/2015,109.23,112.15,108.7,111.89,59364547
1/9/2015,112.67,113.25,110.21,112.01,53699527
1/12/2015,112.6,112.63,108.8,109.25,50152790
1/13/2015,111.43,112.8,108.91,110.22,67091928
1/14/2015,109.04,110.49,108.5,109.8,48956588
1/15/2015,110,110.06,106.66,106.82,60013996
1/16/2015,107.03,107.58,105.2,105.99,78535195
1/20/2015,107.84,108.9667,106.5,108.72,49901907
1/21/2015,108.95,111.06,108.27,109.55,48575897
1/22/2015,110.26,112.47,109.72,112.4,53796409
1/23/2015,112.3,113.75,111.53,112.98,46469968
1/26/2015,113.74,114.3626,112.8,113.1,55622429
1/27/2015,112.42,112.48,109.03,109.14,95577449
1/28/2015,117.625,118.12,115.31,115.31,146927226
1/29/2015,116.32,119.19,115.56,118.9,84436432
1/30/2015,118.4,120,116.85,117.16,83753961
2/2/2015,118.05,119.17,116.08,118.63,62739949
2/3/2015,118.5,119.09,117.61,118.65,51915749
2/4/2015,118.5,120.51,118.309,119.56,70149828
2/5/2015,120.02,120.23,119.25,119.94,42246245
2/6/2015,120.02,120.25,118.45,118.93,43706570
2/9/2015,118.55,119.84,118.43,119.72,38889797
2/10/2015,120.17,122.15,120.16,122.02,62150444
2/11/2015,122.77,124.92,122.5,124.88,73605454
2/12/2015,126.06,127.48,125.57,126.46,74474866
2/13/2015,127.28,127.28,125.65,127.08,54288005
2/17/2015,127.49,128.88,126.92,127.83,63152405
2/18/2015,127.625,128.78,127.45,128.715,44891737
2/19/2015,128.48,129.03,128.33,128.45,37362381
2/20/2015,128.62,129.5,128.05,129.495,48948430
2/23/2015,130.02,133,129.66,133,71571810
2/24/2015,132.94,133.6,131.17,132.17,69228196
2/25/2015,131.56,131.6,128.15,128.79,74714800
2/26/2015,128.785,130.87,126.61,130.415,91287632
2/27/2015,130,130.57,128.24,128.46,62014948
3/2/2015,129.25,130.28,128.3,129.09,48096663
3/3/2015,128.96,129.52,128.09,129.36,37825021
3/4/2015,129.1,129.56,128.32,128.54,31697550
3/5/2015,128.58,128.75,125.76,126.41,56517146
3/6/2015,128.4,129.37,126.26,126.6,72842060
3/9/2015,127.96,129.57,125.06,127.14,88529407
3/10/2015,126.41,127.22,123.8,124.51,68853750
3/11/2015,124.75,124.77,122.11,122.24,68938997
3/12/2015,122.31,124.9,121.63,124.45,48362896
3/13/2015,124.4,125.3951,122.58,123.59,51827298
3/16/2015,123.88,124.95,122.87,124.95,35874320
3/17/2015,125.9,127.32,125.65,127.04,51023104
3/18/2015,127,129.16,126.37,128.47,65270997
3/19/2015,128.75,129.2451,127.4,127.495,45809514
3/20/2015,128.25,128.4,125.16,125.9,68695480
3/23/2015,127.12,127.85,126.52,127.21,37711290
3/24/2015,127.23,128.04,126.56,126.69,32867970
3/25/2015,126.54,126.82,123.38,123.38,51655209
3/26/2015,122.76,124.88,122.6,124.24,47572896
3/27/2015,124.57,124.7,122.91,123.25,39547645
3/30/2015,124.05,126.4,124,126.37,47099686
3/31/2015,126.09,126.49,124.355,124.43,42304683
4/1/2015,124.82,125.12,123.1,124.25,40616873
4/2/2015,125.03,125.56,124.19,125.32,32220148
4/6/2015,124.47,127.51,124.33,127.35,37194209
4/7/2015,127.64,128.1218,125.98,126.01,35013481
4/8/2015,125.85,126.4,124.97,125.6,37329257
4/9/2015,125.85,126.58,124.66,126.56,32483983
4/10/2015,125.95,127.21,125.26,127.1,40195446
4/13/2015,128.37,128.57,126.61,126.85,36365135
4/14/2015,127,127.29,125.91,126.3,25524657
4/15/2015,126.41,127.13,126.01,126.78,29009435
4/16/2015,126.28,127.1,126.11,126.17,28369008
4/17/2015,125.55,126.14,124.46,124.75,51957049
4/20/2015,125.57,128.12,125.17,127.6,47055011
4/21/2015,128.1,128.2,126.67,126.91,32435091
4/22/2015,126.99,128.87,126.32,128.62,37654528
4/23/2015,128.3,130.42,128.14,129.67,45771118
4/24/2015,130.49,130.63,129.23,130.28,44534923
4/27/2015,132.31,133.13,131.15,132.65,96975392
4/28/2015,134.455,134.54,129.57,130.56,118924582
4/29/2015,130.16,131.59,128.3,128.64,63386083
4/30/2015,127.5,127.88,124.58,125.15,83195423
5/1/2015,126.1,130.13,125.3,128.95,58513376
5/4/2015,129.5,130.57,128.26,128.7,50988293
5/5/2015,128.15,128.4498,125.78,125.8,49271429
5/6/2015,126.56,126.75,123.36,125.01,72141024
5/7/2015,124.77,126.08,124.02,125.26,43940904
5/8/2015,126.68,127.62,126.11,127.62,56050401
5/11/2015,127.39,127.56,125.625,126.32,42035790
5/12/2015,125.6,126.88,124.82,125.865,48181949
5/13/2015,126.15,127.19,125.87,126.01,34694252
5/14/2015,127.41,128.95,127.16,128.95,45203456
5/15/2015,129.07,129.49,128.21,128.77,38208196
5/18/2015,128.38,130.72,128.36,130.19,50883068
5/19/2015,130.69,130.88,129.64,130.07,44633259
5/20/2015,130,130.98,129.34,130.06,36454952
5/21/2015,130.07,131.63,129.83,131.39,39730388
5/22/2015,131.6,132.97,131.4,132.54,45596494
5/26/2015,132.6,132.91,129.12,129.62,70697573
5/27/2015,130.34,132.26,130.05,132.045,46053334
5/28/2015,131.86,131.95,131.1,131.78,30733326
5/29/2015,131.23,131.45,129.9,130.28,51248429
6/1/2015,131.2,131.39,130.05,130.535,32112797
6/2/2015,129.86,130.655,129.32,129.96,33671645
6/3/2015,130.66,130.94,129.9,130.12,30983585
6/4/2015,129.58,130.58,128.91,129.36,38450212
6/5/2015,129.5,129.69,128.36,128.65,35626819
6/8/2015,128.9,129.21,126.83,127.8,52679402
6/9/2015,126.7,128.08,125.62,127.42,56077338
6/10/2015,127.92,129.34,127.85,128.88,39087346
6/11/2015,129.18,130.18,128.475,128.59,35390707
6/12/2015,128.185,128.33,127.11,127.17,36907522
6/15/2015,126.1,127.24,125.71,126.92,44016904
6/16/2015,127.03,127.85,126.37,127.6,31494146
6/17/2015,127.72,127.88,126.74,127.3,32942811
6/18/2015,127.23,128.31,127.22,127.88,35407300
6/19/2015,127.71,127.82,126.4,126.6,54718924
6/22/2015,127.49,128.06,127.08,127.61,34039368
6/23/2015,127.48,127.61,126.8792,127.03,30268882
6/24/2015,127.21,129.8,127.12,128.11,55285208
6/25/2015,128.86,129.2,127.5,127.5,32140770
6/26/2015,127.67,127.99,126.51,126.75,44066856
6/29/2015,125.46,126.47,124.48,124.53,49161461
6/30/2015,125.57,126.12,124.86,125.425,44372693
7/1/2015,126.9,126.94,125.99,126.6,30262824
7/2/2015,126.43,126.69,125.77,126.44,27210967
7/6/2015,124.94,126.23,124.85,126,28176070
7/7/2015,125.89,126.15,123.77,125.69,46954694
7/8/2015,124.48,124.64,122.54,122.57,60761646
7/9/2015,123.85,124.06,119.22,120.07,78595134
7/10/2015,121.94,123.85,121.21,123.28,61354445
7/13/2015,125.03,125.755,124.32,125.66,41441038
7/14/2015,126.04,126.37,125.04,125.61,31768139
7/15/2015,125.72,127.15,125.58,126.82,34190954
7/16/2015,127.74,128.57,127.35,128.51,37226385
7/17/2015,129.08,129.62,128.31,129.62,46174710
7/20/2015,130.97,132.97,130.7,132.07,58907313
7/21/2015,132.85,132.92,130.32,130.75,76758428
7/22/2015,121.99,125.5,121.99,125.22,115475475
7/23/2015,126.2,127.09,125.06,125.16,50989452
7/24/2015,125.32,125.74,123.9,124.5,42162332
7/27/2015,123.09,123.61,122.12,122.77,44479830
7/28/2015,123.38,123.91,122.55,123.38,33618097
7/29/2015,123.15,123.5,122.27,122.99,37011653
7/30/2015,122.32,122.5699,121.71,122.37,33628268
7/31/2015,122.6,122.6425,120.91,121.3,42885153
8/3/2015,121.5,122.57,117.52,118.44,69975968
8/4/2015,117.42,117.7,113.25,114.64,124441379
8/5/2015,112.95,117.44,112.1,115.4,99406133
8/6/2015,115.97,116.5,114.115,115.13,52903040
8/7/2015,114.58,116.25,114.5,115.52,38670405
8/10/2015,116.53,119.99,116.53,119.72,54951997
8/11/2015,117.81,118.18,113.33,113.49,97082814
8/12/2015,112.53,115.42,109.63,115.24,101685460
8/13/2015,116.04,116.4,114.54,115.15,48535789
8/14/2015,114.32,116.31,114.01,115.96,42929516
8/17/2015,116.04,117.65,115.5,117.16,40884866
8/18/2015,116.43,117.44,116.01,116.5,34561708
8/19/2015,116.1,116.52,114.68,115.01,48286544
8/20/2015,114.08,114.35,111.63,112.65,68546652
8/21/2015,110.43,111.9,105.645,105.76,128275475
8/24/2015,94.87,108.8,92,103.12,162268647
8/25/2015,111.11,111.11,103.5,103.74,103613017
8/26/2015,107.085,109.89,105.05,109.69,96928312
8/27/2015,112.23,113.24,110.02,112.92,84629356
8/28/2015,112.17,113.31,111.54,113.29,53164618
8/31/2015,112.03,114.53,112,112.76,56229563
9/1/2015,110.15,111.88,107.36,107.72,76845860
9/2/2015,110.23,112.34,109.131,112.34,62277782
9/3/2015,112.49,112.78,110.04,110.37,53234219
9/4/2015,108.97,110.45,108.51,109.27,50051951
9/8/2015,111.65,112.56,110.32,112.31,55167964
9/9/2015,113.76,114.02,109.77,110.15,85010816
9/10/2015,110.27,113.2825,109.9,112.57,62898631
9/11/2015,111.79,114.21,111.76,114.21,49915473
9/14/2015,116.58,116.89,114.86,115.31,58363441
9/15/2015,115.93,116.53,114.42,116.28,43341255
9/16/2015,116.25,116.54,115.44,116.41,37173489
9/17/2015,115.66,116.49,113.715,113.92,64124678
9/18/2015,112.21,114.3,111.87,113.45,74285591
9/21/2015,113.67,115.37,113.66,115.21,51976658
9/22/2015,113.38,114.18,112.5201,113.4,50351575
9/23/2015,113.63,114.72,113.3,114.32,35756766
9/24/2015,113.25,115.5,112.37,115,50220704
9/25/2015,116.44,116.69,114.02,114.71,56151926
9/28/2015,113.85,114.57,112.44,112.44,52112939
9/29/2015,112.83,113.51,107.86,109.06,73365384
9/30/2015,110.17,111.54,108.73,110.3,66473033
10/1/2015,109.07,109.62,107.31,109.58,63928201
10/2/2015,108.01,111.0136,107.55,110.38,58020038
10/5/2015,109.88,111.3698,109.07,110.78,52064743
10/6/2015,110.63,111.74,109.765,111.31,49336315
10/7/2015,111.74,111.77,109.41,110.78,46774758
10/8/2015,110.19,110.19,108.21,109.5,61979577
10/9/2015,110,112.28,109.49,112.12,52766140
10/12/2015,112.73,112.75,111.44,111.6,30467204
10/13/2015,110.82,112.45,110.68,111.79,33049256
10/14/2015,111.29,111.52,109.56,110.21,44467249
10/15/2015,110.93,112.1,110.49,111.86,37673465
10/16/2015,111.78,112,110.53,111.04,39233810
10/19/2015,110.8,111.75,110.11,111.73,29959503
10/20/2015,111.34,114.17,110.82,113.77,48967763
10/21/2015,114,115.58,113.7,113.76,42330874
10/22/2015,114.33,115.5,114.1,115.5,41654089
10/23/2015,116.7,119.228,116.33,119.08,59367314
10/26/2015,118.08,118.13,114.92,115.28,66394339
10/27/2015,115.4,116.54,113.99,114.55,70091598
10/28/2015,116.93,119.3,116.06,119.27,85595372
10/29/2015,118.7,120.69,118.27,120.53,51227334
10/30/2015,120.99,121.22,119.45,119.5,49365254
11/2/2015,119.87,121.36,119.61,121.18,32390719
11/3/2015,120.79,123.49,120.7,122.57,45530076
11/4/2015,123.13,123.82,121.62,122,44986050
11/5/2015,121.85,122.69,120.18,120.92,39551080
11/6/2015,121.11,121.81,120.62,121.06,33076783
11/9/2015,120.96,121.81,120.05,120.57,33871508
11/10/2015,116.9,118.07,116.061,116.77,59328452
11/11/2015,116.37,117.42,115.21,116.11,45217971
11/12/2015,116.26,116.82,115.65,115.72,32525679
11/13/2015,115.2,115.57,112.27,112.34,45812403
11/16/2015,111.38,114.24,111,114.175,38110523
11/17/2015,114.92,115.05,113.32,113.69,27618052
11/18/2015,115.76,117.49,115.5,117.29,46675466
11/19/2015,117.64,119.75,116.76,118.78,43321466
11/20/2015,119.2,119.92,118.85,119.3,34287496
11/23/2015,119.27,119.73,117.34,117.75,33064013
11/24/2015,117.33,119.35,117.12,118.88,42803207
11/25/2015,119.21,119.23,117.92,118.03,21388308
11/27/2015,118.29,118.41,117.6,117.81,13046445
11/30/2015,117.99,119.41,117.75,118.3,39180335
12/1/2015,118.75,118.81,116.86,117.34,34852374
12/2/2015,117.05,118.11,116.08,116.28,33386665
12/3/2015,116.55,116.79,114.22,115.2,41569609
12/4/2015,115.29,119.25,115.11,119.03,57776977
12/7/2015,118.98,119.86,117.81,118.28,32188282
12/8/2015,117.52,118.6,116.86,118.23,34309450
12/9/2015,117.64,117.69,115.08,115.62,46911357
12/10/2015,116.04,116.94,115.51,116.17,29212727
12/11/2015,115.19,115.39,112.851,113.18,46887061
